,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
5167,,2022-07-27 17:21:11,2022-07-26, TRST,Trustco Bank Corp N Y,Leonard Robert M,"EVP CORPORATE SERVICES, RISK",P - Purchase,$32.68,+850,"27,137",+3%,"+$27,778",,,,
5168,D,2022-07-27 17:17:58,2022-07-25, TRHC,"Tabula Rasa Healthcare, Inc.","Indaba Capital Management, L.P.",10%,P - Purchase,$4.28,"+59,262","6,521,578",+1%,"+$253,659",,,,
5169,M,2022-07-27 17:13:14,2022-07-25, RKT,"Rocket Companies, Inc.",Rizik Matthew,Dir,P - Purchase,$9.37,"+6,900","275,902",+3%,"+$64,653",,,,
5170,M,2022-07-27 17:12:54,2022-07-25, RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,$9.37,"+63,900","3,569,207",+2%,"+$598,426",,,,
5171,,2022-07-27 17:04:07,2022-07-25, MJNE,"Mj Holdings, Inc.",Balaouras Paris,Chief Cultivation Officer,P - Purchase,$0.25,"+2,500","20,416,313",0%,+$624,,,,
5172,,2022-07-27 16:39:13,2022-06-01, IONQ,"Ionq, Inc.",Kim Jungsang,CTO,P - Purchase,$5.50,"+5,000","7,237,043",0%,"+$27,500",,,,
5173,,2022-07-27 16:34:32,2022-07-25, MDRR,"Medalist Diversified Reit, Inc.",Finley Alfred Lee,10%,P - Purchase,$0.88,"+209,236","2,114,236",+11%,"+$183,291",,,,
5174,,2022-07-27 16:30:20,2022-07-26, MICS,Singing Machine Co Inc,"Bitnile Holdings, Inc.",10%,P - Purchase,$7.58,"+6,000","1,650,000",0%,"+$45,466",,,,
5175,,2022-07-27 16:20:55,2022-07-27, WINT,Windtree Therapeutics Inc /de/,Fraser Craig,"Pres, CEO",P - Purchase,$0.38,"+2,500","226,705",+1%,+$950,,,,
5176,,2022-07-27 16:15:22,2022-07-26, CBAN,Colony Bankcorp Inc,Hoyle M. Edward Jr.,"Chief Banking Officer, EVP",P - Purchase,$14.15,"+2,000","30,722",+7%,"+$28,300",,,,
5177,,2022-07-27 15:24:58,2022-07-27, CMTV,Community Bancorp /vt,Bonvechio Louise M,"Corp Secretary, Treasuer",P - Purchase,$18.99,+250,"8,572",+3%,"+$4,748",,,,
5178,,2022-07-27 14:39:24,2022-01-27, CAC,Camden National Corp,Longley S. Catherine,Dir,P - Purchase,$49.99,+500,"8,681",+6%,"+$24,995",,,,
5179,,2022-07-27 12:02:15,2022-07-26, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,773.36",+22,"368,118",0%,"+$39,014",,,,
5180,,2022-07-27 10:25:33,2022-07-26, CZNC,Citizens & Northern Corp,Lehman Terry L,Dir,P - Purchase,$24.50,+150,"21,941",+1%,"+$3,675",,,,
5181,,2022-07-27 08:30:26,2022-07-22, PLAG,Planet Green Holdings Corp.,Zhou Bin,"CEO, 10%",P - Purchase,$1.50,"+4,800,000","9,062,000",+113%,"+$7,200,000",,,,
5182,,2022-07-27 07:00:13,2022-07-26, VOXX,Voxx International Corp,Kahli Beat,"Dir, 10%",P - Purchase,$8.88,"+10,000","5,470,000",0%,"+$88,800",,,,
5183,,2022-07-26 21:55:25,2022-07-22, NILE,"Bitnile Holdings, Inc.",Ault Milton C III,"Exec COB, 10%",P - Purchase,$24.95,"+34,000","32,692,649",0%,"+$848,300",,,,
5184,M,2022-07-26 21:11:32,2022-07-22, GEG,"Great Elm Group, Inc.","Northern Right Capital Management, L.P.","Member of 13D 10% Group, 10%",P - Purchase,$1.98,"+26,665","3,227,640",+1%,"+$52,756",,,,
5185,M,2022-07-26 20:12:00,2022-07-22, GEG,"Great Elm Group, Inc.",Reese Jason W.,"Dir, 10%",P - Purchase,$1.98,"+26,654","9,781,707",0%,"+$52,734",,,,
5186,DM,2022-07-26 19:38:21,2022-03-22, AEO,American Eagle Outfitters Inc,Sable David M.,Dir,P - Purchase,$14.22,+658,"32,859",+2%,"+$9,362",,,,
5187,,2022-07-26 19:38:03,2022-07-22, TALS,"Talaris Therapeutics, Inc.",Requadt Scott,CEO,P - Purchase,$3.75,"+9,444","910,446",+1%,"+$35,412",,,,
5188,M,2022-07-26 19:21:16,2022-07-22, GEG,"Great Elm Group, Inc.",Drapkin Matthew A,"Dir, 10%",P - Purchase,$1.98,"+26,665","1,940,499",+1%,"+$52,756",,,,
5189,D,2022-07-26 17:25:58,2022-07-26, TCON,"Tracon Pharmaceuticals, Inc.",Opaleye Management Inc.,10%,P - Purchase,$1.72,"+2,254","370,000",+1%,"+$3,877",,,,
5190,M,2022-07-26 17:15:15,2022-07-25, DSNY,Destiny Media Technologies Inc,Graber Mark A,10%,P - Purchase,$0.58,"+7,800","1,950,907",0%,"+$4,485",,,,
5191,,2022-07-26 17:12:23,2022-07-22, RVMD,"Revolution Medicines, Inc.",Schroeder Thilo,Dir,P - Purchase,$20.00,"+250,000","4,189,529",+6%,"+$5,000,000",,,,
5192,,2022-07-26 17:12:11,2022-07-25, CSBB,Csb Bancorp Inc /oh,Steiner Eddie L,"Pres, CEO",P - Purchase,$37.98,+250,"46,602",+1%,"+$9,495",,,,
5193,,2022-07-26 16:38:04,2022-07-26, WINT,Windtree Therapeutics Inc /de/,Hamill John P.,"SVP, CFO",P - Purchase,$0.37,"+3,000","72,800",+4%,"+$1,100",,,,
5194,,2022-07-26 16:37:01,2022-07-26, WINT,Windtree Therapeutics Inc /de/,Fraser Craig,"Pres, CEO",P - Purchase,$0.37,"+2,500","224,205",+1%,+$935,,,,
5195,,2022-07-26 16:35:30,2022-07-25, AMTB,Amerant Bancorp Inc.,Plush Gerald P,See remarks,P - Purchase,$27.14,"+1,000","30,870",+3%,"+$27,140",,,,
5196,,2022-07-26 16:33:27,2022-07-25, MICS,Singing Machine Co Inc,"Bitnile Holdings, Inc.",10%,P - Purchase,$7.57,"+18,769","1,644,000",+1%,"+$142,121",,,,
5197,,2022-07-26 16:30:45,2022-07-25, JEF,Jefferies Financial Group Inc.,Jones Thomas W,Dir,P - Purchase,$31.21,"+40,000","55,962",+251%,"+$1,248,444",,,,
5198,,2022-07-26 16:29:09,2022-07-25, KDP,Keurig Dr Pepper Inc.,Milikin Maurice Anthony,Chief Supply Chain Officer,P - Purchase,$36.72,"+12,979","64,895",+25%,"+$476,589",,,,
5199,,2022-07-26 16:28:12,2022-07-25, CAG,Conagra Brands Inc.,Chirico Emanuel,Dir,P - Purchase,$34.06,"+30,000","40,788",+278%,"+$1,021,800",,,,
5200,M,2022-07-26 16:07:22,2022-07-21, WAVD,"Wavedancer, Inc.",Benoit Gerald James Jr,"CEO, 10%",P - Purchase,$1.46,"+27,306","976,645",+3%,"+$39,793",,,,
5201,M,2022-07-26 16:05:31,2022-06-15, SVFD,Save Foods Inc.,Kalifi Udi Ovadia,Dir,P - Purchase,$3.25,"+27,692","27,692",New,"+$90,086",,,,
5202,,2022-07-26 16:05:16,2022-07-26, LMST,"Limestone Bancorp, Inc.",Parsons James M.,Dir,P - Purchase,$20.39,+100,"46,008",0%,"+$2,039",,,,
5203,M,2022-07-26 14:21:42,2022-07-22, TCBI,Texas Capital Bancshares Inc/tx,Stallings Robert W,Dir,P - Purchase,$54.71,"+44,430","188,065",+31%,"+$2,430,712",,,,
5204,,2022-07-26 14:07:09,2022-07-26, SRCE,1St Source Corp,Schwabero Mark D,Dir,P - Purchase,$47.21,+400,"19,508",+2%,"+$18,884",,,,
5205,,2022-07-26 11:52:16,2022-07-25, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,769.93",+22,"368,096",0%,"+$38,938",,,,
5206,,2022-07-26 11:03:30,2022-07-25, CBAN,Colony Bankcorp Inc,Borrmann David Andrew,EVP,P - Purchase,$14.22,"+1,000","26,932",+4%,"+$14,220",,,,
5207,M,2022-07-26 10:25:29,2022-07-22, GIM,Templeton Global Income Fund,Franklin Resources Inc,Affiliate of Investment Adv.,P - Purchase,$4.44,"+193,249","1,247,925",+18%,"+$857,792",,,,
5208,,2022-07-26 08:40:30,2022-07-22, ACU,Acme United Corp,Davidson Rex Lynn,Dir,P - Purchase,$31.39,+700,700,New,"+$21,973",,,,
5209,,2022-07-26 07:00:16,2022-07-25, VOXX,Voxx International Corp,Kahli Beat,"Dir, 10%",P - Purchase,$8.32,"+10,000","5,460,000",0%,"+$83,200",,,,
5210,,2022-07-25 21:30:28,2022-07-21, ALTG,Alta Equipment Group Inc.,"B. Riley Financial, Inc.",10%,P - Purchase,$10.50,+808,"6,626,671",0%,"+$8,484",,,,
5211,M,2022-07-25 19:35:38,2022-07-19, TALS,"Talaris Therapeutics, Inc.",Nader Francois,Dir,P - Purchase,$3.61,"+138,500","474,667",+41%,"+$500,020",,,,
5212,,2022-07-25 18:42:15,2022-07-21, DSNY,Destiny Media Technologies Inc,Graber Mark A,10%,P - Purchase,$0.60,"+8,330","1,943,107",0%,"+$4,990",,,,
5213,,2022-07-25 18:23:59,2022-07-21, BKR,Baker Hughes Co,Dumais Michael R,Dir,P - Purchase,$24.39,"+10,000","24,977",+67%,"+$243,900",,,,
5214,M,2022-07-25 18:09:26,2022-07-21, TCDA,"Tricida, Inc.","Venrock Healthcare Capital Partners Ii, L.P.",10%,P - Purchase,$9.26,"+74,199","7,539,051",+1%,"+$687,181",,,,
5215,,2022-07-25 17:19:58,2022-07-21, ENTX,Entera Bio Ltd.,Ellis Sean,Dir,P - Purchase,$1.64,"+14,900","32,100",+87%,"+$24,406",,,,
5216,,2022-07-25 17:16:27,2022-07-21, ENTX,Entera Bio Ltd.,Lieberman Gerald M,Dir,P - Purchase,$1.68,"+19,491","160,209",+14%,"+$32,803",,,,
5217,,2022-07-25 17:00:37,2022-07-25, CBAN,Colony Bankcorp Inc,Fountain T Heath,"Pres, CEO",P - Purchase,$14.22,"+1,200","59,293",+2%,"+$17,067",,,,
5218,,2022-07-25 16:59:09,2022-07-22, CCI,Crown Castle International Corp,Stephens Kevin A,Dir,P - Purchase,$173.60,+699,"10,703",+7%,"+$121,344",,,,
5219,,2022-07-25 16:58:28,2022-07-22, RVMD,"Revolution Medicines, Inc.",Kim Lorence H.,Dir,P - Purchase,$20.00,"+50,000","60,500",+476%,"+$1,000,000",,,,
5220,,2022-07-25 16:49:41,2022-07-21, STRR,"Star Equity Holdings, Inc.",Eberwein Jeffrey E.,"Exec COB, 10%",P - Purchase,$1.00,"+6,189","3,778,438",0%,"+$6,189",,,,
5221,,2022-08-05 20:33:15,2022-08-04, WDFC,Wd 40 Co,Etchart Eric,Dir,P - Purchase,$177.60,+500,"5,692",+10%,"+$88,800",,,,
5222,,2022-08-05 19:13:28,2022-08-04, OPBK,Op Bancorp,Choi Brian,Dir,P - Purchase,$11.65,"+5,000","1,068,762",0%,"+$58,250",,,,
5223,,2022-08-05 18:26:07,2022-08-05, CSV,Carriage Services Inc,Phillips Shawn R,Senior Vice President,P - Purchase,$34.32,"+1,150","106,019",+1%,"+$39,462",,,,
5224,,2022-08-05 18:06:28,2022-08-03, EHAB,"Enhabit, Inc.",Higdon Leo I Jr,Dir,P - Purchase,$13.57,"+4,500","21,574",+26%,"+$61,065",,,,
5225,,2022-08-05 18:05:39,2022-08-05, FSLR,"First Solar, Inc.",Buehler Patrick James,"Chief Quality, Rel. Officer",P - Purchase,$102.10,+489,"4,117",+13%,"+$49,927",,,,
5226,,2022-08-05 18:04:27,2022-08-05, FSLR,"First Solar, Inc.",Antoun Georges,Chief Commercial Officer,P - Purchase,$100.53,"+9,946","37,300",+36%,"+$999,871",,,,
5227,,2022-08-05 17:32:41,2022-08-04, CWBC,Community West Bancshares /,Plourd Martin E,"Pres, CEO",P - Purchase,$13.70,+300,"105,400",0%,"+$4,110",,,,
5228,,2022-08-05 17:27:51,2022-08-04, TRU,Transunion,Cartwright Christopher A,"Pres, CEO",P - Purchase,$79.42,"+25,000","232,101",+12%,"+$1,985,450",,,,
5229,,2022-08-05 17:17:43,2022-08-05, FMBM,F&m Bank Corp,Willingham John A.,Dir,P - Purchase,$24.22,+335,"4,019",+9%,"+$8,114",,,,
5230,M,2022-08-05 16:45:39,2022-08-04, AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",P - Purchase,$28.87,"+20,000","11,360,957",0%,"+$577,400",,,,
5231,,2022-08-05 16:38:45,2022-08-05, BOOT,"Boot Barn Holdings, Inc.",Watkins James M,"CFO, Secretary",P - Purchase,$60.83,"+2,500","18,458",+16%,"+$152,083",,,,
5232,,2022-08-05 16:37:41,2022-08-04, CNDT,Conduent Inc,Skelton Clifford,"Pres, CEO",P - Purchase,$4.23,"+47,675","2,862,831",+2%,"+$201,617",,,,
5233,D,2022-08-05 16:34:45,2022-08-04, GHM,Graham Corp,Thoren Daniel J.,"Pres, CEO",P - Purchase,$7.83,"+7,500","318,191",+2%,"+$58,725",,,,
5234,,2022-08-05 16:33:58,2022-08-04, MKL,Markel Corp,Puckett A. Lynne,Dir,P - Purchase,"$1,196.40",+84,909,+10%,"+$100,498",,,,
5235,,2022-08-05 16:32:36,2022-08-04, MKL,Markel Corp,Gayner Thomas Sinnickson,Co-CEO,P - Purchase,"$1,202.46",+50,"47,273",0%,"+$60,123",,,,
5236,,2022-08-05 16:22:51,2022-08-04, OSTK,"Overstock.Com, Inc",Johnson Jonathan E III,CEO,P - Purchase,$28.83,"+1,000","127,920",+1%,"+$28,831",,,,
5237,,2022-08-05 16:15:01,2022-08-05, GEL,Genesis Energy LP,Davison James E,Dir,P - Purchase,$9.48,"+10,000","3,718,725",0%,"+$94,762",,,,
5238,,2022-08-05 16:10:24,2022-08-03, ALDX,"Aldeyra Therapeutics, Inc.",Perceptive Advisors LLC,10%,P - Purchase,$5.84,"+100,000","10,901,985",+1%,"+$584,000",,,,
5239,,2022-08-05 16:08:20,2022-08-04, CNDT,Conduent Inc,Wood Stephen Henry,"EVP, CFO",P - Purchase,$4.21,"+47,455","478,379",+11%,"+$199,786",,,,
5240,,2022-08-05 16:06:29,2022-08-04, FBIZ,"First Business Financial Services, Inc.",Kilcoyne Gerald L,Dir,P - Purchase,$32.99,"+5,000","57,501",+10%,"+$164,974",,,,
5241,,2022-08-05 16:06:27,2022-08-04, FBIZ,"First Business Financial Services, Inc.",Olszewski Daniel P.,Dir,P - Purchase,$33.00,+181,"23,886",+1%,"+$5,973",,,,
5242,M,2022-08-05 16:06:11,2022-08-03, ANTX,"An2 Therapeutics, Inc.","Ra Capital Management, L.P.",10%,P - Purchase,$7.51,"+1,909","7,546,934",0%,"+$14,330",,,,
5243,,2022-08-05 16:06:00,2022-08-04, BFST,"Business First Bancshares, Inc.",Ducrest John P.,Dir,P - Purchase,$23.39,"+1,712","8,348",+26%,"+$40,044",,,,
5244,,2022-08-05 16:05:51,2022-08-04, FBIZ,"First Business Financial Services, Inc.",Sanders Carol P,Dir,P - Purchase,$33.00,+181,"8,435",+2%,"+$5,973",,,,
5245,,2022-08-05 16:00:57,2022-08-05, GLDD,Great Lakes Dredge & Dock Corp,Petterson Lasse,"CEO, Pres",P - Purchase,$9.65,"+10,000","1,003,630",+1%,"+$96,540",,,,
5246,D,2022-08-05 16:00:54,2022-08-03, AWRE,Aware Inc /ma/,Lazzouni Mohamed,Chief Technical Officer,P - Purchase,$2.15,"+5,000","40,907",+14%,"+$10,750",,,,
5247,,2022-08-05 15:20:57,2022-08-04, FDBC,Fidelity D & D Bancorp Inc,Vilcek Helenbeth Garofalo,Dir,P - Purchase,$43.73,+725,"114,003",+1%,"+$31,703",,,,
5248,,2022-08-05 14:57:08,2022-08-05, BAFN,Bayfirst Financial Corp.,Leo Anthony N,CEO,P - Purchase,$18.98,+100,"28,911",0%,"+$1,898",,,,
5249,,2022-08-05 14:45:01,2022-08-03, CINF,Cincinnati Financial Corp,Aaron Thomas J,Dir,P - Purchase,$96.33,"+1,030","7,936",+15%,"+$99,220",,,,
5250,,2022-08-05 14:12:22,2022-08-05, SSBK,"Southern States Bancshares, Inc.",Hitson Brent O.,Dir,P - Purchase,$23.20,+56,"27,900",0%,"+$1,299",,,,
5251,,2022-08-05 14:09:50,2022-08-03, FRAF,Franklin Financial Services Corp /pa/,Duffey Gregory A,Dir,P - Purchase,$31.83,+31,"10,435",0%,+$987,,,,
5252,,2022-08-05 14:08:15,2022-08-03, FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,P - Purchase,$31.83,+1,"2,246",0%,+$32,,,,
5253,,2022-08-05 14:06:25,2022-08-03, FRAF,Franklin Financial Services Corp /pa/,Hollar Mark R,CFO,P - Purchase,$31.83,+3,"8,031",0%,+$95,,,,
5254,M,2022-08-05 12:14:25,2022-08-03, DSNY,Destiny Media Technologies Inc,Graber Mark A,10%,P - Purchase,$0.57,"+18,000","2,003,907",+1%,"+$10,227",,,,
5255,M,2022-08-05 11:56:32,2022-08-03, WWD,"Woodward, Inc.",Donovan Paul,Dir,P - Purchase,$94.49,"+11,100","12,331",+902%,"+$1,048,796",,,,
5256,,2022-08-05 11:53:37,2022-08-03, WWD,"Woodward, Inc.",Blankenship Charles P,"CEO, Pres",P - Purchase,$94.97,+500,"37,100",+1%,"+$47,484",,,,
5257,,2022-08-05 11:37:05,2022-08-04, MTCH,"Match Group, Inc.",Kim Bernard Jin,CEO,P - Purchase,$63.58,"+16,000","17,061",>999%,"+$1,017,280",,,,
5258,,2022-08-05 11:27:28,2022-08-04, ASB,Associated Banc-Corp,Williams John B,Dir,P - Purchase,$19.85,"+1,000","61,116",+2%,"+$19,852",,,,
5259,M,2022-08-05 11:17:03,2022-08-03, PLSH,"Panacea Life Sciences Holdings, Inc.",Buttorff Leslie,"CEO, 10%",P - Purchase,$0.10,"+18,800","5,713,103",0%,"+$1,851",,,,
5260,M,2022-08-05 11:10:58,2022-08-03, LAB,Standard Biotools Inc.,Caligan Partners LP,10%,P - Purchase,$1.75,"+301,182","22,634,499",+1%,"+$526,608",,,,
5261,,2022-08-05 11:08:51,2022-08-04, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,641.55",+22,"368,323",0%,"+$36,114",,,,
5262,,2022-08-05 10:38:38,2022-08-03, BY,"Byline Bancorp, Inc.",Herseth Mary Jo S.,Dir,P - Purchase,$22.86,"+1,100","11,602",+10%,"+$25,146",,,,
5263,,2022-08-05 09:24:07,2022-08-04, FMNB,Farmers National Banc Corp /oh/,Macali Ralph D,Dir,P - Purchase,$14.08,+710,"83,679",+1%,"+$9,997",,,,
5264,,2022-08-05 09:22:37,2022-08-03, PRG,"Prog Holdings, Inc.",Thomas Eugene Vin IV,"GC, Corp Sec",P - Purchase,$19.39,"+1,200","33,733",+4%,"+$23,268",,,,
5265,,2022-08-05 09:22:19,2022-08-03, PRG,"Prog Holdings, Inc.",Garner Brian,CFO,P - Purchase,$19.39,"+2,500","38,523",+7%,"+$48,475",,,,
5266,,2022-08-05 09:05:16,2022-08-04, DGICA,Donegal Group Inc,Donegal Mutual Insurance Co,10%,P - Purchase,$14.37,"+9,771","15,684,163",0%,"+$140,409",,,,
5267,,2022-08-05 08:50:00,2022-08-04, GEL,Genesis Energy LP,Davison James E,Dir,P - Purchase,$9.71,"+30,000","3,708,725",+1%,"+$291,300",,,,
5268,,2022-08-05 08:01:33,2022-07-27, PLAG,Planet Green Holdings Corp.,Zhou Bin,"CEO, 10%",P - Purchase,$1.61,"+880,000","9,942,000",+10%,"+$1,416,800",,,,
