,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
2823,,2023-11-20 16:05:00,2023-11-16, SVV,"Savers Value Village, Inc.",Hunsinger T. Charles,CIO,P - Purchase,$12.18,"+8,100","8,100",New,"+$98,658",,,,
2824,,2023-11-20 16:01:22,2023-11-17, MRAI,"Marpai, Inc.",Eitan Yaron,Dir,P - Purchase,$1.23,"+100,000","341,454",+41%,"+$123,000",,,,
2825,,2023-11-20 16:00:31,2023-11-20, TPL,Texas Pacific Land Corp,Best Rhys J,Dir,P - Purchase,"$1,682.48",+75,181,+71%,"+$126,186",,,,
2826,M,2023-11-20 15:41:39,2023-11-17, SRBK,"Sr Bancorp, Inc.",Orbach David M,Exec Chair,P - Purchase,$9.34,"+62,500","62,500",New,"+$583,940",,,,
2827,,2023-11-20 15:40:36,2023-11-17, SRBK,"Sr Bancorp, Inc.",Lupo Thomas,Dir,P - Purchase,$9.38,"+5,000","10,000",+100%,"+$46,895",,,,
2828,,2023-11-20 15:28:44,2023-11-17, CMRX,Chimerix Inc,Middleton Fred A,Dir,P - Purchase,$0.96,"+17,295","3,615,477",0%,"+$16,522",,,,
2829,,2023-11-20 14:59:06,2023-11-17, TSNDF,Terrascend Corp.,"Jw Asset Management, LLC","Exec COB, 10%",P - Purchase,$1.51,"+18,200","90,340,676",0%,"+$27,571",,,,
2830,A,2023-11-20 14:39:43,2023-11-17, WTM,White Mountains Insurance Group Ltd,Hicks Weston M,Dir,P - Purchase,"$1,480.56","+1,000","2,306",+77%,"+$1,480,557",,,,
2831,M,2023-11-20 13:59:34,2023-11-16, DBD,"Diebold Nixdorf, Inc",Anton Arthur F,Dir,P - Purchase,$23.16,"+10,000","10,000",New,"+$231,581",,,,
2832,D,2023-11-20 13:58:14,2023-11-10, QNTO,Quaint Oak Bancorp Inc,Clarke James J,Dir,P - Purchase,$13.00,+687,"67,727",+1%,"+$8,931",,,,
2833,,2023-11-20 13:52:57,2023-11-16, BRCC,Brc Inc.,Dickson Kathryn P,Dir,P - Purchase,$3.45,"+27,500","170,210",+19%,"+$94,875",,,,
2834,,2023-11-20 13:04:09,2023-11-16, RELL,"Richardson Electronics, Ltd.",Kluge Robert H,Dir,P - Purchase,$11.79,"+5,000","35,000",+17%,"+$58,925",,,,
2835,,2023-11-20 12:28:42,2023-11-16, FFIN,First Financial Bankshares Inc,Hickox Michelle S,"EVP, CFO",P - Purchase,$26.25,+600,"17,363",+4%,"+$15,750",,,,
2836,,2023-11-20 12:22:24,2023-11-15, LSFP,Lftd Partners Inc.,Jacobs Gerard M.,"CEO, 10%",P - Purchase,$1.50,+375,"1,063,448",0%,+$563,,,,
2837,,2023-11-20 12:15:26,2023-11-17, BOTJ,Bank of the James Financial Group Inc,Jamerson Phillip C,Dir,P - Purchase,$9.85,+300,"13,487",+2%,"+$2,955",,,,
2838,,2023-11-20 11:11:35,2023-11-17, TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,652.00",+3,"198,402",0%,"+$4,956",,,,
2839,D,2023-11-20 11:04:32,2023-11-17, BCOW,"1895 Bancorp of Wisconsin, Inc. /Md/",Zenobi Gary,Dir,P - Purchase,$6.37,+100,"17,751",+1%,+$637,,,,
2840,,2023-11-20 10:55:09,2023-11-16, CNOB,"Connectone Bancorp, Inc.",Boswell Stephen T.,Dir,P - Purchase,$18.95,"+8,000","327,240",+3%,"+$151,579",,,,
2841,,2023-11-20 10:52:06,2023-11-17, GRNT,"Granite Ridge Resources, Inc.",McCartney John,Dir,P - Purchase,$6.23,+500,"25,564",+2%,"+$3,115",,,,
2842,,2023-11-20 10:44:32,2023-11-17, FLL,Full House Resorts Inc,Green Eric J,Dir,P - Purchase,$5.10,"+10,000","160,301",+7%,"+$51,000",,,,
2843,,2023-11-20 10:07:28,2023-11-16, HRTX,"Heron Therapeutics, Inc. /de/",Forbes William P,"EVP, Chief Development Officer",P - Purchase,$0.94,"+50,000","54,000",>999%,"+$46,995",,,,
2844,,2023-11-20 09:17:41,2023-11-16, ATAI,Atai Life Sciences N.V.,Brand Florian,See Remarks,P - Purchase,$1.16,"+20,000","132,333",+18%,"+$23,120",,,,
2845,,2023-11-20 09:04:35,2023-11-17, JUVF,Juniata Valley Financial Corp,Calkins-Mazur Christina,Dir,P - Purchase,$11.03,"+1,000","6,000",+20%,"+$11,030",,,,
2846,,2023-11-20 08:58:53,2023-11-16, ENPH,"Enphase Energy, Inc.",Kothandaraman Badrinarayanan,"Pres, CEO",P - Purchase,$90.23,"+1,118","1,272,015",0%,"+$100,873",,,,
2847,,2023-11-20 08:58:34,2023-11-17, WTM,White Mountains Insurance Group Ltd,Hicks Weston M,Dir,P - Purchase,"$1,480.56","+1,000","2,306",+77%,"+$1,480,557",,,,
2848,,2023-11-20 08:35:20,2023-11-16, ONDS,Ondas Holdings Inc.,Popolo Joseph V,10%,P - Purchase,$0.77,"+73,792","2,065,497",+4%,"+$56,554",,,,
2849,,2023-11-20 08:23:01,2023-11-17, ALGM,"Allegro Microsystems, Inc.",Nargolwala Vineet A,"Pres, CEO",P - Purchase,$27.84,"+1,000","302,161",0%,"+$27,840",,,,
2850,,2023-11-20 08:19:35,2023-11-17, BUKS,Butler National Corp,Daly Joseph Patrick,10%,P - Purchase,$0.68,"+15,000","7,530,000",0%,"+$10,185",,,,
2851,,2023-11-20 08:00:42,2023-11-17, ESTA,Establishment Labs Holdings Inc.,Denhoy Raj,CFO,P - Purchase,$22.21,"+2,250","8,112",+38%,"+$49,973",,,,
2852,,2023-11-20 08:00:35,2023-11-16, GCI,"Gannett Co., Inc.",Tarica Laurence,Dir,P - Purchase,$1.85,"+200,000","1,008,799",+25%,"+$370,000",,,,
2853,,2023-11-20 08:00:07,2023-11-16, RANI,"Rani Therapeutics Holdings, Inc.",Nanavaty Maulik,Dir,P - Purchase,$1.98,+500,"11,517",+5%,+$990,,,,
2854,,2023-11-20 07:55:08,2023-11-17, FTCI,"Ftc Solar, Inc.",Priddy William A,Dir,P - Purchase,$0.52,"+20,000","377,801",+6%,"+$10,400",,,,
2855,,2023-11-20 07:35:02,2023-11-17, TSHA,"Taysha Gene Therapies, Inc.",Manning Paul B,10%,P - Purchase,$1.63,"+100,000","23,517,778",0%,"+$163,000",,,,
2856,,2023-11-20 07:22:34,2023-11-17, AVNT,Avient Corp,Patterson Robert M,"COB, Pres, CEO",P - Purchase,$34.55,"+24,304","1,005,133",+2%,"+$839,589",,,,
2857,,2023-11-20 07:10:38,2023-11-17, EMR,Emerson Electric Co,Karsanbhai Surendralal Lanca,"Pres, CEO",P - Purchase,$88.20,"+10,000","289,472",+4%,"+$881,963",,,,
2858,,2023-11-20 06:30:18,2023-11-17, AQMS,"Aqua Metals, Inc.",Divito Vincent L,Dir,P - Purchase,$0.89,"+5,000","339,590",+1%,"+$4,450",,,,
2859,D,2023-11-20 06:05:13,2023-11-17, IVP,"Inspire Veterinary Partners, Inc.",Keiser Charles Stith,Dir,P - Purchase,$0.51,"+1,800","2,174,528",0%,+$911,,,,
2860,,2023-11-20 06:04:01,2023-11-16, IVP,"Inspire Veterinary Partners, Inc.",Thomas-Mackey Erinn,Dir,P - Purchase,$0.53,"+5,600","5,600",New,"+$2,940",,,,
2861,,2023-11-20 06:01:17,2023-11-16, DOMH,Dominari Holdings Inc.,Hayes Anthony,CEO,P - Purchase,$1.97,"+2,500","240,506",+1%,"+$4,916",,,,
2862,,2023-11-17 21:46:20,2023-11-15, OMER,Omeros Corp,Demopulos Peter A Md,Dir,P - Purchase,$1.53,"+10,000","372,898",+3%,"+$15,300",,,,
2863,,2023-11-17 21:11:16,2023-11-17, LXFR,Luxfer Holdings Plc,Webster Stephen,CFO,P - Purchase,$8.46,"+1,200","18,025",+7%,"+$10,152",,,,
2864,M,2023-11-17 20:43:37,2023-11-15, ISPO,Inspirato Inc,Handler Brent L,"Dir, 10%",P - Purchase,$3.87,+864,"88,272",+1%,"+$3,340",,,,
2865,M,2023-11-17 20:40:48,2023-11-15, ISPO,Inspirato Inc,Handler Bradley A,Exec COB,P - Purchase,$3.87,"+1,726","45,649",+4%,"+$6,673",,,,
2866,M,2023-11-30 21:10:20,2023-11-29, SILO,"Silo Pharma, Inc.",Weisblum Eric,"CEO, Pres",P - Purchase,$1.55,"+2,000","167,124",+1%,"+$3,100",,,,
2867,,2023-11-30 21:08:01,2023-11-28, GEG,"Great Elm Group, Inc.",Reese Jason W.,"See remarks, 10%",P - Purchase,$2.02,"+69,815","13,115,966",+1%,"+$141,253",,,,
2868,M,2023-11-30 21:01:36,2023-11-28, FLNT,"Fluent, Inc.",Schulke Ryan,"Chief Strategy Officer, 10%",P - Purchase,$0.51,"+36,000","10,585,869",0%,"+$18,406",,,,
2869,M,2023-11-30 20:59:51,2023-11-28, FLNT,"Fluent, Inc.",Conlin Matthew,"Chief Customer Officer, 10%",P - Purchase,$0.51,"+7,400","9,234,970",0%,"+$3,754",,,,
2870,,2023-11-30 20:32:02,2023-11-28, CTCX,Carmell Corp,Cassaday Bryan J.,CFO,P - Purchase,$2.85,"+1,500","1,500",New,"+$4,275",,,,
2871,,2023-11-30 19:25:50,2023-11-28, PLSE,"Pulse Biosciences, Inc.",Duggan Robert W,"Dir, 10%",P - Purchase,$8.98,"+124,397","36,883,263",0%,"+$1,117,085",,,,
2872,M,2023-11-30 19:08:32,2023-11-28, STAA,Staar Surgical Co,"Broadwood Partners, L.P.",10%,P - Purchase,$31.50,"+434,991","21,101,570",+2%,"+$13,703,831",,,,
2873,,2023-11-30 18:32:01,2023-11-28, BMY,Bristol Myers Squibb Co,Boerner Christopher S.,CEO,P - Purchase,$48.86,"+3,071","79,384",+4%,"+$150,049",,,,
2874,M,2023-11-30 18:11:49,2023-11-28, RMAX,"Re/max Holdings, Inc.",Peterson Adam K,10%,P - Purchase,$8.85,"+36,687","2,983,843",+1%,"+$324,807",,,,
2875,M,2023-11-30 18:08:07,2023-11-28, MRCY,Mercury Systems Inc,"Jana Partners Management, LP",See Remarks,P - Purchase,$33.46,"+245,964","5,217,272",+5%,"+$8,229,417",,,,
2876,D,2023-11-30 17:59:11,2023-03-30, TMTC,Tmt Acquisition Corp.,2Tm Holding LP,10%,P - Purchase,$10.00,"+370,000","1,717,000",+27%,"+$3,700,000",,,,
2877,,2023-11-30 17:43:23,2023-11-30, SCKT,"Socket Mobile, Inc.",Bass Charlie,"Dir, 10%",P - Purchase,$1.43,"+5,000","1,321,651",0%,"+$7,161",,,,
2878,,2023-11-30 17:37:32,2023-11-30, OUST,"Ouster, Inc.",Boulet Virginia,Dir,P - Purchase,$5.24,"+10,000","163,089",+7%,"+$52,402",,,,
2879,,2023-11-30 17:29:18,2023-11-29, FMBM,F&m Bank Corp,Withers Dean W,Dir,P - Purchase,$15.44,+500,"45,380",+1%,"+$7,720",,,,
2880,,2023-11-30 17:27:11,2023-11-28, KA,"Kineta, Inc./De",Philips Craig W.,Pres,P - Purchase,$3.27,"+3,000","95,465",+3%,"+$9,812",,,,
2881,A,2023-11-30 17:23:11,2023-11-29, CTRN,Citi Trends Inc,"Fund 1 Investments, LLC",10%,P - Purchase,$23.55,"+8,450","1,248,618",+1%,"+$199,016",,,,
2882,M,2023-11-30 17:21:22,2023-11-28, KA,"Kineta, Inc./De",Iadonato Shawn,CEO,P - Purchase,$3.48,"+5,000","683,783",+1%,"+$17,398",,,,
2883,M,2023-11-30 17:18:42,2023-11-28, TTSH,"Tile Shop Holdings, Inc.","Fund 1 Investments, LLC",10%,P - Purchase,$6.56,"+96,317","5,008,553",+2%,"+$632,234",,,,
2884,,2023-11-30 17:18:34,2023-11-29, RDW,Redwire Corp,Edmunds Chris,Chief Accounting Officer,P - Purchase,$2.64,"+3,000","74,349",+4%,"+$7,917",,,,
2885,,2023-11-30 17:04:53,2023-11-29, AGL,"Agilon Health, Inc.",Schwaneke Jeffrey A.,Dir,P - Purchase,$11.22,"+22,300","31,931",+232%,"+$250,206",,,,
2886,,2023-11-30 17:02:48,2023-11-29, RVP,Retractable Technologies Inc,Shaw Thomas J,"Pres, CEO, 10%",P - Purchase,$1.14,"+1,000","15,371,724",0%,"+$1,140",,,,
2887,,2023-11-30 17:01:56,2023-11-30, AXR,Amrep Corp.,Dahl James H,10%,P - Purchase,$16.75,"+4,570","742,372",+1%,"+$76,548",,,,
2888,,2023-11-30 17:00:26,2023-11-30, BV,"Brightview Holdings, Inc.",Donnelly Thomas C,"Pres, Landscape Dev.",P - Purchase,$7.67,"+1,000","391,711",0%,"+$7,670",,,,
2889,,2023-11-30 17:00:07,2023-11-30, SABS,"Sab Biotherapeutics, Inc.",King Michael,CFO,P - Purchase,$0.90,"+5,000","5,000",New,"+$4,500",,,,
2890,,2023-11-30 16:45:38,2023-11-30, OESX,"Orion Energy Systems, Inc.",Green Scott A.,Pres-Orion Services Group,P - Purchase,$0.92,"+53,300","830,060",+7%,"+$49,239",,,,
2891,,2023-11-30 16:42:27,2023-11-29, OESX,"Orion Energy Systems, Inc.",Richstone Ellen B,Dir,P - Purchase,$0.93,"+30,000","209,261",+17%,"+$27,900",,,,
2892,M,2023-11-30 16:41:35,2023-11-28, GDRX,"Goodrx Holdings, Inc.",Wagner Scott,See Remarks,P - Purchase,$5.91,"+30,505","161,248",+23%,"+$180,423",,,,
2893,M,2023-11-30 16:38:26,2023-11-29, RNGR,"Ranger Energy Services, Inc.",Bodden Stuart,CEO,P - Purchase,$9.80,"+15,000","145,096",+12%,"+$146,935",,,,
2894,,2023-11-30 16:32:50,2023-11-28, JNVR,Janover Inc.,Janover Blake,"CEO, 10%",P - Purchase,$0.97,"+3,500","5,838,104",0%,"+$3,395",,,,
2895,D,2023-11-30 16:30:24,2023-11-28, VRME,"Verifyme, Inc.",Geller Marshall S,Dir,P - Purchase,$1.02,"+1,800","489,244",0%,"+$1,836",,,,
2896,,2023-11-30 16:29:41,2023-11-30, GRNT,"Granite Ridge Resources, Inc.",Darden Thaddeus,Dir,P - Purchase,$5.92,"+10,000","217,346",+5%,"+$59,200",,,,
2897,,2023-11-30 16:27:20,2023-11-27, SEZL,Sezzle Inc.,Purcell Paul Martin,Dir,P - Purchase,$9.94,"+25,427","440,039",+6%,"+$252,744",,,,
2898,M,2023-11-30 16:26:58,2023-11-29, PCB,Pcb Bancorp,Lee Sang Young,"Dir, 10%",P - Purchase,$15.59,"+4,000","1,435,969",0%,"+$62,350",,,,
2899,,2023-11-30 16:16:50,2023-11-29, RNGR,"Ranger Energy Services, Inc.",Cougle Melissa,CFO,P - Purchase,$9.99,"+10,000","46,036",+28%,"+$99,900",,,,
2900,,2023-11-30 16:16:02,2023-11-29, CFBK,Cf Bankshares Inc.,Royer David L,Dir,P - Purchase,$16.00,"+2,500","30,012",+9%,"+$40,000",,,,
2901,,2023-11-30 16:05:42,2023-11-28, HQI,"Hirequest, Inc.",Shanahan Kathleen M,Dir,P - Purchase,$15.00,"+1,866","57,532",+3%,"+$27,981",,,,
2902,,2023-11-30 16:05:16,2023-11-28, JSPR,"Jasper Therapeutics, Inc.",Wiggans Thomas G,Dir,P - Purchase,$0.65,"+10,000","50,000",+25%,"+$6,486",,,,
2903,,2023-11-30 16:05:11,2023-11-30, DOMH,Dominari Holdings Inc.,Devall Christopher Franklin,COO,P - Purchase,$2.28,"+1,000","23,033",+5%,"+$2,278",,,,
2904,,2023-11-30 14:28:57,2023-11-29, SFBC,"Sound Financial Bancorp, Inc.",Stilwell Joseph,10%,P - Purchase,$36.00,"+1,563","403,194",0%,"+$56,268",,,,
2905,,2023-11-30 13:33:29,2023-11-30, SHBI,Shore Bancshares Inc,Willey Dawn M.,Dir,P - Purchase,$12.25,"+7,500","28,122",+36%,"+$91,875",,,,
2906,,2023-11-30 13:17:40,2023-11-30, ATLO,Ames National Corp,Cassabaum Michelle R,Dir,P - Purchase,$18.41,+310,"5,454",+6%,"+$5,707",,,,
2907,,2023-11-30 12:20:25,2023-11-29, BAFN,Bayfirst Financial Corp.,McKim Scott Joseph,"EVP, CFO",P - Purchase,$10.50,+100,100,New,"+$1,050",,,,
2908,,2023-11-30 11:42:20,2023-11-30, SHBI,Shore Bancshares Inc,Lamon John,Dir,P - Purchase,$12.24,+519,"55,976",+1%,"+$6,353",,,,
2909,M,2023-11-30 11:36:14,2023-11-28, MDRR,"Medalist Diversified Reit, Inc.",Neuman Emanuel D,Dir,P - Purchase,$5.18,"+2,374","15,997",+17%,"+$12,286",,,,
2910,,2023-11-30 10:39:29,2023-11-28, SFDL,Security Federal Corp,Verenes Chris J,CEO,P - Purchase,$21.00,+20,"36,007",0%,+$420,,,,
2911,,2023-11-30 10:35:10,2023-11-29, TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,652.07",+3,"198,423",0%,"+$4,956",,,,
2912,,2023-11-30 09:37:46,2023-11-29, ELA,Envela Corp,Destefano Allison M,Dir,P - Purchase,$4.27,+432,"170,000",0%,"+$1,845",,,,
2913,,2023-11-30 09:14:56,2023-11-29, BUKS,Butler National Corp,Daly Joseph Patrick,10%,P - Purchase,$0.69,"+25,272","7,735,000",0%,"+$17,388",,,,
2914,,2023-11-30 08:16:05,2023-11-29, MDRR,"Medalist Diversified Reit, Inc.",Winn Charles Brent Jr.,CFO,P - Purchase,$5.10,+615,"63,944",+1%,"+$3,137",,,,
2915,,2023-11-30 08:00:04,2023-11-29, SABS,"Sab Biotherapeutics, Inc.",Reich Samuel J,Exec COB,P - Purchase,$0.89,"+11,000","766,699",+1%,"+$9,842",,,,
2916,M,2023-11-30 07:16:35,2023-11-28, ETST,"Earth Science Tech, Inc.",Saumat Giorgio R.,"CEO, 10%",P - Purchase,$0.09,"+230,000","119,517,407",0%,"+$19,958",,,,
2917,,2023-11-30 06:25:28,2023-11-27, IHT,Innsuites Hospitality Trust,Wirth James F,"Pres, CEO, 10%",P - Purchase,$384.00,+300,"5,944,284",0%,"+$115,200",,,,
2918,,2023-11-29 20:42:49,2023-11-27, SONX,"Sonendo, Inc.",Pudipeddi Vamsi Mohan Raj,Dir,P - Purchase,$0.15,"+200,000","474,498",+73%,"+$30,000",,,,
2919,M,2023-11-29 19:50:33,2023-11-27, LAZY,"Lazydays Holdings, Inc.","Coliseum Capital Management, LLC","Dir, 10%",P - Purchase,$6.50,"+232,373","12,917,300",+2%,"+$1,511,032",,,,
2920,,2023-11-29 18:43:34,2023-11-28, AROW,Arrow Financial Corp,Wise Andrew J,"SVP, COO",P - Purchase,$24.76,"+1,000","8,684",+13%,"+$24,760",,,,
2921,M,2023-11-29 18:38:14,2023-11-27, HTLD,Heartland Express Inc,Ann S. Gerdin Revocable Trust,"Co-Trustee of 10% Owner, 10%",P - Purchase,$13.21,"+32,914","29,037,880",0%,"+$434,871",,,,
2922,,2023-11-29 18:19:11,2023-11-29, HHS,Harte Hanks Inc,Radoff Bradley Louis,Dir,P - Purchase,$6.82,"+10,000","132,997",+8%,"+$68,197",,,,
2923,,2023-11-29 17:54:05,2023-11-28, ASTC,Astrotech Corp,Hinojosa Jaime,CFO,P - Purchase,$8.19,"+1,000","6,981",+17%,"+$8,190",,,,
2924,M,2023-11-29 17:47:36,2023-11-27, AXR,Amrep Corp.,Dahl James H,10%,P - Purchase,$16.75,"+2,020","737,802",0%,"+$33,833",,,,
2925,,2023-11-29 17:35:31,2023-11-28, ASTC,Astrotech Corp,Becker James Frank,Dir,P - Purchase,$8.13,+490,"11,641",+4%,"+$3,984",,,,
2926,M,2023-11-29 17:17:09,2023-11-27, CTRN,Citi Trends Inc,"Fund 1 Investments, LLC",10%,P - Purchase,$22.95,"+270,600","1,244,368",+28%,"+$6,210,328",,,,
2927,M,2023-11-29 17:15:53,2023-11-27, YMAB,"Y-Mabs Therapeutics, Inc.",Wedell-Wedellsborg Johan,Dir,P - Purchase,$5.59,"+93,187","4,373,392",+2%,"+$521,294",,,,
2928,M,2023-11-29 17:14:49,2023-11-27, YMAB,"Y-Mabs Therapeutics, Inc.",Wg Biotech Aps,Dir,P - Purchase,$5.59,"+93,187","4,373,392",+2%,"+$521,294",,,,
2929,,2023-11-29 17:13:06,2023-11-28, BRST,"Broad Street Realty, Inc.",Spiritos Samuel M,Dir,P - Purchase,$0.72,"+9,080","208,935",+5%,"+$6,538",,,,
2930,,2023-11-29 17:07:42,2023-11-29, OESX,"Orion Energy Systems, Inc.",Otten Anthony L.,Dir,P - Purchase,$0.92,"+2,500","171,889",+1%,"+$2,288",,,,
2931,,2023-11-29 17:04:54,2023-11-29, OESX,"Orion Energy Systems, Inc.",Jenkins Michael H,CEO,P - Purchase,$0.92,"+10,000","655,710",+2%,"+$9,155",,,,
2932,M,2023-11-29 16:55:41,2023-11-27, BRN,Barnwell Industries Inc,Sherwood Ned L,10%,P - Purchase,$2.56,"+30,719","2,767,454",+1%,"+$78,756",,,,
2933,M,2023-11-29 16:54:55,2023-11-27, CRWS,Crown Crafts Inc,Ratajczak Donald R,Dir,P - Purchase,$4.91,"+7,880","217,182",+4%,"+$38,698",,,,
2934,M,2023-11-29 16:50:40,2023-11-28, WEST,Westrock Coffee Co,Ford Joe T,Dir,P - Purchase,$9.35,"+20,000","3,970,968",+1%,"+$187,000",,,,
2935,M,2023-11-29 16:40:56,2023-11-27, ABR,Arbor Realty Trust Inc,Elenio Paul,CFO,P - Purchase,$11.97,"+5,000","284,799",+2%,"+$59,825",,,,
2936,M,2023-11-29 16:39:23,2023-11-27, ABR,Arbor Realty Trust Inc,Kaufman Ivan,"COB, CEO, Pres",P - Purchase,$12.00,"+40,000","3,644,282",+1%,"+$479,900",,,,
2937,,2023-11-29 16:36:22,2023-11-28, CTVA,"Corteva, Inc.",Eathington Samuel R,See Remarks,P - Purchase,$46.07,"+1,094","44,356",+3%,"+$50,401",,,,
2938,M,2023-11-29 16:31:28,2023-11-27, VWE,"Vintage Wine Estates, Inc.",Proctor Timothy D,Dir,P - Purchase,$0.56,"+37,580","111,443",+51%,"+$21,218",,,,
2939,,2023-11-29 16:30:29,2023-11-27, EXEL,"Exelixis, Inc.",Johnson David Edward,Dir,P - Purchase,$21.61,"+120,409","928,906",+15%,"+$2,602,038",,,,
2940,DM,2023-11-29 16:30:25,2023-11-27, VRME,"Verifyme, Inc.",Stedham Adam H,CEO,P - Purchase,$1.03,"+14,436","153,515",+10%,"+$14,839",,,,
2941,M,2023-11-29 16:30:14,2023-11-27, ROI,"Riskon International, Inc.",Ault Milton C III,10%,P - Purchase,$0.36,"+2,500","605,726",0%,+$889,,,,
2942,M,2023-11-29 16:30:14,2023-11-27, BHM,"Bluerock Homes Trust, Inc.",Vohs Christopher J.,"CFO, Treasurer",P - Purchase,$14.48,"+1,500","1,821",+467%,"+$21,725",,,,
2943,,2023-11-29 16:28:28,2023-11-29, CNP,Centerpoint Energy Inc,Foster Christopher A,"EVP, CFO",P - Purchase,$28.10,"+5,000","147,693",+4%,"+$140,497",,,,
2944,,2023-11-29 16:28:18,2023-11-28, SBOW,"Silverbow Resources, Inc.",Desanctis Ellen,Dir,P - Purchase,$31.61,"+2,500","2,500",New,"+$79,025",,,,
2945,M,2023-11-29 16:25:58,2023-11-27, BBGI,Beasley Broadcast Group Inc,Beasley Caroline,"CEO, 10%",P - Purchase,$0.71,"+2,825","435,023",+1%,"+$2,005",,,,
2946,D,2023-11-29 16:25:31,2023-11-29, FSEA,"First Seacoast Bancorp, Inc.",Donovan Richard M,"SVP, CFO",P - Purchase,$6.53,+500,"33,436",+2%,"+$3,263",,,,
2947,M,2023-11-29 16:19:34,2023-11-27, ULBI,Ultralife Corp,Whitmore Bradford T,"Dir, 10%",P - Purchase,$7.20,"+25,100","6,185,136",0%,"+$180,651",,,,
2948,,2023-11-29 16:17:56,2023-11-28, REED,"Reed'S, Inc.",Bello John,"Dir, 10%",P - Purchase,$2.04,"+5,000","380,244",+1%,"+$10,200",,,,
2949,,2023-11-29 16:13:56,2023-11-29, SCKT,"Socket Mobile, Inc.",Bass Charlie,"Dir, 10%",P - Purchase,$1.40,"+5,000","1,316,651",0%,"+$6,999",,,,
2950,,2023-11-29 16:11:33,2023-11-27, COMM,"Commscope Holding Company, Inc.",Choi Justin C,"SVP, GC, Sec",P - Purchase,$1.74,"+28,600","360,913",+9%,"+$49,750",,,,
2951,,2023-11-29 16:10:39,2023-11-27, TNDM,Tandem Diabetes Care Inc,Allen Dick,Dir,P - Purchase,$18.96,"+5,000","47,854",+12%,"+$94,778",,,,
2952,,2023-11-29 16:09:40,2023-11-28, DDD,3D Systems Corp,Erickson Thomas W,Dir,P - Purchase,$5.30,"+50,000","257,294",+24%,"+$265,000",,,,
2953,,2023-11-29 16:09:05,2023-11-27, XERS,"Xeris Biopharma Holdings, Inc.",Sherman Jeffrey W,Dir,P - Purchase,$1.87,"+5,400","113,278",+5%,"+$10,098",,,,
2954,,2023-11-29 16:03:35,2023-11-29, CMTV,Community Bancorp /vt,Martin Carol,Dir,P - Purchase,$17.55,+125,"8,888",+1%,"+$2,194",,,,
2955,,2023-11-29 13:44:06,2023-11-27, FMC,Fmc Corp,Pallash Robert C,Dir,P - Purchase,$52.48,"+3,845","47,871",+9%,"+$201,786",,,,
2956,,2023-11-29 13:36:08,2023-11-29, OVLY,Oak Valley Bancorp,Strong Gary,Dir,P - Purchase,$25.00,"+1,000","6,992",+17%,"+$25,000",,,,
2957,,2023-11-29 13:17:03,2023-11-28, BUKS,Butler National Corp,Daly Joseph Patrick,10%,P - Purchase,$0.69,"+59,728","7,709,728",+1%,"+$41,212",,,,
2958,,2023-11-29 12:47:41,2023-11-28, SHBI,Shore Bancshares Inc,Kelly Clyde V. III,Dir,P - Purchase,$11.84,"+3,500","18,546",+23%,"+$41,440",,,,
2959,,2023-11-29 12:27:55,2023-11-29, ELA,Envela Corp,Destefano Allison M,Dir,P - Purchase,$4.25,+400,"169,568",0%,"+$1,700",,,,
2960,A,2023-11-29 12:13:46,2023-11-21, MDRR,"Medalist Diversified Reit, Inc.",Ore Benjamin,CONTROLLER,P - Purchase,$5.32,+500,"4,976",+11%,"+$2,662",,,,
2961,A,2023-11-29 12:05:45,2023-11-27, MDRR,"Medalist Diversified Reit, Inc.",Winn Charles Brent Jr.,CFO,P - Purchase,$5.10,+385,"63,329",+1%,"+$1,964",,,,
2962,,2023-11-29 12:04:03,2023-11-28, TPL,Texas Pacific Land Corp,Horizon Kinetics Asset Management LLC,10%,P - Purchase,"$1,618.12",+3,"198,420",0%,"+$4,854",,,,
2963,,2023-11-29 11:28:08,2023-08-16, THFF,First Financial Corp /in/,McDonald James O,Dir,P - Purchase,$36.81,"+1,000","6,462",+18%,"+$36,809",,,,
2964,,2023-11-29 10:21:41,2023-11-28, RGCO,Rgc Resources Inc,Johnston Robert B,Dir,P - Purchase,$17.92,"+1,216","61,216",+2%,"+$21,791",,,,
2965,,2023-11-29 10:19:20,2023-11-28, RVP,Retractable Technologies Inc,Shaw Thomas J,"Pres, CEO, 10%",P - Purchase,$1.09,"+4,317","15,370,724",0%,"+$4,697",,,,
2966,M,2023-12-08 21:19:31,2023-12-04, CTCX,Carmell Corp,Anderson David W,Dir,P - Purchase,$3.03,"+2,336","65,808",+4%,"+$7,086",,,,
2967,M,2023-12-08 21:15:50,2023-12-04, CTCX,Carmell Corp,Sturgeon Patrick A,Dir,P - Purchase,$3.03,"+2,336","2,336",New,"+$7,086",,,,
2968,M,2023-12-08 21:14:34,2023-12-04, CTCX,Carmell Corp,Gregory Kathryn,Dir,P - Purchase,$3.03,"+2,336","50,751",+5%,"+$7,086",,,,
